,Epoch,Decay,Learning Rate,Momentum,Feature Size,Rho,Score
155,71,0.6484162784996013,0.0002617040940756633,0.938987469097885,209,0.9210431264460529,0.009172651499557719
156,156,0.6803339031912712,0.000866052215551064,0.8633477041047614,285,0.8917460613222138,0.010512538069432066
157,125,0.3060066140787958,0.0003932220258849052,0.8344051519424631,97,0.8270979723855637,0.008766133424940713
158,160,0.5170348455071083,0.0009506180427868689,0.8819999645489486,79,0.8979942715380602,0.008441427230498988
159,175,0.15614967397983773,0.0002733117473199549,0.923363771862048,116,0.9441406598494,0.007582873791814507
160,120,0.021725468626812107,0.0005251727847189048,0.8772582095030995,142,0.8613587137147193,0.01239105106523151
161,94,0.0010301257827194377,0.0005614323629644548,0.9428558634453768,158,0.9152248587933941,0.008940831204486962
162,111,0.04114512606700345,0.0001563696061151377,0.8476769241883305,249,0.8371318435802624,0.012140162531181244
163,98,0.1383594744515979,0.0001915462502675741,0.8540382773484951,57,0.9403798031576323,0.007965890264154231
164,104,0.6631485538853721,0.0005756765189300342,0.8637835205987051,284,0.8883103067402114,0.015307985874435676
165,118,0.09494621253005296,0.0004636635435458349,0.8914776923065691,356,0.8369189524213864,0.023780141537194297
166,171,0.0609562299149026,0.0006719539392494678,0.8217216212491623,447,0.8108425242153566,0.018077329001439515
167,182,0.49260230761403856,0.00040166002401313634,0.8562673132535773,309,0.8553240080182309,0.012956170300513856
168,193,0.380941848239708,0.0005892557676981509,0.8117783735671419,269,0.8712262181826007,0.009934148342672497
169,155,0.591899606143256,0.000555731389044657,0.9402774874863222,374,0.8317377018962828,0.009747511393210421
170,187,0.5810937013687288,2.411892451896676e-05,0.9087297703777246,200,0.870120619889552,0.007784132965092846
171,53,0.42123240308532445,0.0007104383535192716,0.9497748436446269,399,0.8418962644585315,0.02221369448073379
172,183,0.5813242067330854,0.00040896750897758343,0.9304720631445735,173,0.810422753420138,0.012911283454889573
173,167,0.5530066547863864,0.0005563498680161743,0.8467955305909591,46,0.8724519837103849,0.008615913774967525
174,155,0.016920400008714687,0.00039805039243335,0.9424831456849962,2,0.8918669067805146,0.05793074423538359
175,162,0.2494380395304031,0.0004690487180899987,0.8246648728766754,8,0.9310433230242937,0.01635007296141436
176,149,0.4708786741218254,0.0007108271464859037,0.8495331749587621,334,0.8086433914645484,0.006092978947714406
177,57,0.6846329882116633,0.00015090244911071396,0.8608030481927581,382,0.9162173128982567,0.03077570521846822
178,41,0.5905921039028458,0.0006444423123045484,0.8993407913857333,421,0.8678113891920113,0.017133285735853744
179,63,0.4573587271350048,0.0009937376631111987,0.8826759299393946,252,0.9367798989929299,0.00776098716898628
180,98,0.3345275924962855,0.0003441649669596924,0.8235104281577845,58,0.8091426653362713,0.014601778303744949
181,197,0.652887070049911,0.0003816561666596341,0.8776883807198788,109,0.8416426382453506,0.0139646021077174
182,73,0.37141933016507517,0.0008231090455645781,0.8341134667334468,208,0.8231422707470462,0.012435750131845256
183,186,0.37158318037106153,0.00047204772128214687,0.8300069145229988,412,0.8907104918752298,0.009081571603884231
184,164,0.028429343389100394,6.250615900716369e-05,0.9378022778472338,189,0.9335190808582678,0.007385525314100154
185,121,0.5780527117245178,1.9583049827682736e-05,0.9055083553580024,404,0.8708170918793025,0.01785763032910555
186,71,0.35456961413325083,0.00036749580187684245,0.9369458743146861,211,0.8431053288071136,0.011106461411025684
187,54,0.20193184802374528,0.0002544233983185944,0.8278894552065363,54,0.9206402381408403,0.010464011203972685
188,63,0.5236310552529643,0.0005498341194010881,0.8670109397840795,421,0.9417809117375042,0.03004680103887814
189,182,0.6690700371109632,9.635080865746061e-05,0.8858215965321485,64,0.94866853883717,0.01414245399945029
190,77,0.6352717140912008,0.0004133026255651615,0.8249465939996444,286,0.9256169241673493,0.023567007579254153
191,107,0.6078103723767584,0.00020121686003627212,0.8847725991500824,404,0.9197653861662949,0.008422916087999381
192,99,0.7454056265641834,0.0003550967196585314,0.9065354116817811,427,0.8722122406011195,0.012372337235631454
193,49,0.5632872693430134,0.0007635692408000753,0.840844830802525,263,0.9142774691997614,0.010441410044435839
194,142,0.6716515583409133,0.0008301312503061773,0.8475261427705443,83,0.9039783434207262,0.008566255672745335
195,136,0.2404931814474673,0.0005888394850714349,0.9497430970192576,484,0.8149303390654519,0.01707610133582718
196,65,0.034423202155366095,0.0006766670264433818,0.8398906122022799,328,0.9112388231047922,0.012226115386869114
197,41,0.32226749757165635,0.0008735466141202095,0.8341120757462238,132,0.9496420265341606,0.022409886987716482
198,105,0.5594680078537041,0.0003098935961758534,0.8157049212136496,253,0.911784591976686,0.010721334879848663
199,63,0.4597755197116324,0.0006349287146432974,0.8979629098741985,84,0.8277829118169633,0.008029851151801926
